id,provider,session_id,timestamp,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,total_tokens,estimated_cost,usage_percent,reset_at,accuracy,source,metadata_json
701,claude,89,2026-05-11T14:38:20.856000+00:00,3,293,828,27318,296,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
702,claude,89,2026-05-11T14:38:20.866000+00:00,3,293,828,27318,296,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
703,claude,89,2026-05-11T14:38:27.957000+00:00,1,152,7085,28146,153,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
704,claude,89,2026-05-11T14:38:28.868000+00:00,1,152,7085,28146,153,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
705,claude,89,2026-05-11T14:38:29.363000+00:00,1,152,7085,28146,153,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
706,claude,89,2026-05-11T14:38:42.391000+00:00,1,1932,243,35231,1933,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
707,claude,89,2026-05-11T14:38:42.393000+00:00,1,1932,243,35231,1933,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
708,claude,89,2026-05-11T14:39:15.427000+00:00,1,1932,243,35231,1933,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
709,claude,89,2026-05-11T14:42:20.350000+00:00,3,1511,2178,35474,1514,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
710,claude,89,2026-05-11T14:42:39.448000+00:00,3,1511,2178,35474,1514,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
711,claude,89,2026-05-11T14:45:47.622000+00:00,3,1262,1618,37652,1265,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
712,claude,89,2026-05-11T14:46:02.574000+00:00,3,1262,1618,37652,1265,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
713,claude,89,2026-05-11T14:49:59.677000+00:00,3,1153,1656,39270,1156,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
714,claude,89,2026-05-11T14:50:12.458000+00:00,3,1153,1656,39270,1156,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
715,claude,89,2026-05-11T14:52:36.982000+00:00,3,1487,1235,40926,1490,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
716,claude,89,2026-05-11T14:52:51.327000+00:00,3,1487,1235,40926,1490,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
717,claude,89,2026-05-11T14:57:43.812000+00:00,3,2348,1693,42161,2351,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
718,claude,89,2026-05-11T14:58:04.616000+00:00,3,2348,1693,42161,2351,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
719,claude,89,2026-05-11T15:00:02.769000+00:00,3,185,2347,43854,188,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
720,claude,89,2026-05-11T15:00:03.664000+00:00,3,185,2347,43854,188,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
721,claude,89,2026-05-11T15:00:04.053000+00:00,3,185,2347,43854,188,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
722,claude,89,2026-05-11T15:00:04.211000+00:00,3,185,2347,43854,188,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
723,claude,89,2026-05-11T15:00:29.010000+00:00,1,1659,3266,46201,1660,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
724,claude,89,2026-05-11T15:00:42.420000+00:00,1,1659,3266,46201,1660,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
725,claude,89,2026-05-11T15:03:05.643000+00:00,3,1943,1730,49467,1946,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
726,claude,89,2026-05-11T15:03:18.909000+00:00,3,1943,1730,49467,1946,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
727,claude,89,2026-05-11T15:10:03.377000+00:00,3,2197,2100,51197,2200,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
728,claude,89,2026-05-11T15:10:16.086000+00:00,3,2197,2100,51197,2200,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
729,claude,89,2026-05-11T15:16:02.603000+00:00,3,787,2329,53297,790,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
730,claude,89,2026-05-11T15:16:02.615000+00:00,3,787,2329,53297,790,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
731,claude,89,2026-05-11T15:16:02.848000+00:00,3,787,2329,53297,790,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
732,claude,89,2026-05-11T15:16:02.886000+00:00,3,787,2329,53297,790,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
733,claude,89,2026-05-11T15:16:13.928000+00:00,1,4372,1960,55626,4373,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
734,claude,89,2026-05-11T15:16:13.930000+00:00,1,4372,1960,55626,4373,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
735,claude,89,2026-05-11T15:17:22.412000+00:00,1,4372,1960,55626,4373,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
736,claude,89,2026-05-11T15:20:03.285000+00:00,3,188,4570,57586,191,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
737,claude,89,2026-05-11T15:20:05.060000+00:00,3,188,4570,57586,191,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
738,claude,89,2026-05-11T15:20:37.377000+00:00,0,0,0,0,0,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
739,claude,89,2026-05-11T15:25:08.507000+00:00,3,3754,47101,15376,3757,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
740,claude,89,2026-05-11T15:25:24.447000+00:00,1,2,3814,62477,3,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
741,claude,89,2026-05-11T15:26:25.894000+00:00,3,1329,121,66291,1332,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
742,claude,89,2026-05-11T15:26:29.475000+00:00,3,1329,121,66291,1332,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
743,claude,89,2026-05-11T15:34:12.398000+00:00,3,463,1712,66412,466,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
744,claude,89,2026-05-11T15:34:13.228000+00:00,3,463,1712,66412,466,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
745,claude,89,2026-05-11T15:34:13.622000+00:00,3,463,1712,66412,466,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
746,claude,89,2026-05-11T15:34:14.360000+00:00,3,463,1712,66412,466,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
747,claude,89,2026-05-11T15:34:16.244000+00:00,3,463,1712,66412,466,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
748,claude,89,2026-05-11T15:34:20.138000+00:00,3,463,1712,66412,466,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
749,claude,89,2026-05-11T15:35:01.410000+00:00,1,2626,17271,68124,2627,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
750,claude,89,2026-05-11T15:35:21.840000+00:00,1,2626,17271,68124,2627,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
751,claude,89,2026-05-11T15:37:25.459000+00:00,3,791,2727,85395,794,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
752,claude,89,2026-05-11T15:37:25.500000+00:00,3,791,2727,85395,794,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
753,claude,89,2026-05-11T15:37:25.677000+00:00,3,791,2727,85395,794,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
754,claude,89,2026-05-11T15:37:51.479000+00:00,1,6236,5337,88122,6237,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
755,claude,89,2026-05-11T15:37:51.480000+00:00,1,6236,5337,88122,6237,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
756,claude,89,2026-05-11T15:39:00.013000+00:00,1,6236,5337,88122,6237,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
757,claude,89,2026-05-11T15:39:10.749000+00:00,3,339,6991,93459,342,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
758,claude,89,2026-05-11T15:39:10.752000+00:00,3,339,6991,93459,342,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
759,claude,89,2026-05-11T15:39:14.205000+00:00,1,124,529,100450,125,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
760,claude,89,2026-05-11T15:39:18.453000+00:00,1,173,231,100979,174,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
761,claude,89,2026-05-11T15:39:28.813000+00:00,1,221,232,101210,222,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
762,claude,89,2026-05-11T15:45:55.831000+00:00,3,1455,8244,93459,1458,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
763,claude,89,2026-05-11T15:46:10.399000+00:00,3,1455,8244,93459,1458,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
764,claude,89,2026-05-11T15:49:07.467000+00:00,3,698,1544,101703,701,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
765,claude,89,2026-05-11T15:49:07.816000+00:00,3,698,1544,101703,701,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
766,claude,89,2026-05-11T15:49:17.842000+00:00,3,698,1544,101703,701,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
767,claude,89,2026-05-11T15:52:26.500000+00:00,6,7178,2866,83714,7184,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
768,claude,89,2026-05-11T15:52:39.635000+00:00,1,4880,7886,103247,4881,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
769,claude,89,2026-05-11T15:52:39.635000+00:00,1,4880,7886,103247,4881,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
770,claude,89,2026-05-11T15:54:08.885000+00:00,1,4880,7886,103247,4881,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
771,claude,89,2026-05-11T15:54:21.826000+00:00,1,324,5041,111133,325,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
772,claude,89,2026-05-11T15:49:19.432000+00:00,3,2,17962,0,5,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
773,claude,89,2026-05-11T15:49:19.707000+00:00,3,159,17962,0,162,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
774,claude,89,2026-05-11T15:49:31.423000+00:00,7,2,223,17962,9,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
775,claude,89,2026-05-11T15:49:31.634000+00:00,7,103,223,17962,110,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
776,claude,89,2026-05-11T15:49:36.817000+00:00,5,3,124,18185,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
777,claude,89,2026-05-11T15:49:36.977000+00:00,5,86,124,18185,91,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
778,claude,89,2026-05-11T15:49:40.897000+00:00,5,2,99,18309,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
779,claude,89,2026-05-11T15:49:41.003000+00:00,5,2,99,18309,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
780,claude,89,2026-05-11T15:49:46.002000+00:00,5,2,646,18408,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
781,claude,89,2026-05-11T15:49:46.287000+00:00,5,108,646,18408,113,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
782,claude,89,2026-05-11T15:49:49.996000+00:00,5,2,2404,19054,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
783,claude,89,2026-05-11T15:49:50.240000+00:00,5,2,2404,19054,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
784,claude,89,2026-05-11T15:49:50.549000+00:00,5,2,2404,19054,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
785,claude,89,2026-05-11T15:49:50.761000+00:00,5,2,2404,19054,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
786,claude,89,2026-05-11T15:49:50.847000+00:00,5,2,2404,19054,7,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
787,claude,89,2026-05-11T15:49:52.808000+00:00,6,2,6098,21458,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
788,claude,89,2026-05-11T15:49:53.236000+00:00,6,2,6098,21458,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
789,claude,89,2026-05-11T15:49:53.483000+00:00,6,2,6098,21458,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
790,claude,89,2026-05-11T15:49:53.608000+00:00,6,219,6098,21458,225,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
791,claude,89,2026-05-11T15:50:10.753000+00:00,6,7,933,27556,13,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
792,claude,89,2026-05-11T15:50:11.018000+00:00,6,7,933,27556,13,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
793,claude,89,2026-05-11T15:50:11.212000+00:00,6,183,933,27556,189,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
794,claude,89,2026-05-11T15:50:14.443000+00:00,6,2,1139,28489,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
795,claude,89,2026-05-11T15:50:15.150000+00:00,6,2,1139,28489,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
796,claude,89,2026-05-11T15:50:15.418000+00:00,6,247,1139,28489,253,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
797,claude,89,2026-05-11T15:50:22.135000+00:00,6,2,1849,29628,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
798,claude,89,2026-05-11T15:50:22.561000+00:00,6,172,1849,29628,178,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
799,claude,89,2026-05-11T15:50:22.583000+00:00,6,172,1849,29628,178,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
800,claude,89,2026-05-11T15:50:24.742000+00:00,6,2,1853,31477,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
801,claude,89,2026-05-11T15:50:25.153000+00:00,6,2,1853,31477,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
802,claude,89,2026-05-11T15:50:25.439000+00:00,6,2,1853,31477,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
803,claude,89,2026-05-11T15:50:26.911000+00:00,6,2,5638,33330,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
804,claude,89,2026-05-11T15:50:27.752000+00:00,6,2,5638,33330,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
805,claude,89,2026-05-11T15:50:28.071000+00:00,6,222,5638,33330,228,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
806,claude,89,2026-05-11T15:50:31.435000+00:00,6,2,3356,38968,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
807,claude,89,2026-05-11T15:50:32.183000+00:00,6,2,3356,38968,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
808,claude,89,2026-05-11T15:50:32.630000+00:00,6,2,3356,38968,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
809,claude,89,2026-05-11T15:50:32.720000+00:00,6,2,3356,38968,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
810,claude,89,2026-05-11T15:50:34.378000+00:00,6,2,2081,42324,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
811,claude,89,2026-05-11T15:50:34.804000+00:00,6,2,2081,42324,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
812,claude,89,2026-05-11T15:50:35.051000+00:00,6,2,2081,42324,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
813,claude,89,2026-05-11T15:50:35.433000+00:00,6,306,2081,42324,312,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
814,claude,89,2026-05-11T15:50:37.133000+00:00,6,2,6497,44405,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
815,claude,89,2026-05-11T15:50:37.776000+00:00,6,2,6497,44405,8,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED]\\subagents\\agent-a520fdbdf4467db78.jsonl""}"
